id,timestamp,dayoftheweek,value
U908LT7CNW,1540762982,3,75
D1L6Y4UWB7,1540762981,3,62
L74L3988H1,1540762983,3,71
N0BOUUOZBA,1540762983,3,56
47T1UUQRYQ,1540762983,3,52
609H9A8L4H,1540762981,3,60
704R1T9IB7,1540762982,3,53
25DIKBGJKT,1540762983,3,99
UK6D4RQ85F,1540762981,3,95
PIZY3BTWRV,1540762982,3,53
8J7L74C9N0,1540762982,3,57
77CK62NV0Y,1540762982,3,73
8N66IZ5J4I,1540762984,3,62
Y3R23R949S,1540762980,3,34
8BMJ9WQ779,1540762981,3,52
Y59XCOTAI1,1540762980,3,67
68V95C7Y4J,1540762980,3,72
78M8Y1O005,1540762981,3,65
9I60985J72,1540762983,3,59
VWV7992WO4,1540762983,3,60
RN4G9TQ244,1540762982,3,98
7W1TR8KTCU,1540762980,3,58
K3V20TCXR5,1540762981,3,50
5WYZMN8HZ5,1540762981,3,54
68F3EC0578,1540762983,3,61
EYDN928H0F,1540762981,3,65
40O3PU5OUC,1540762981,3,71
RECE9K21F5,1540763283,3,78
Y0N0YOQ887,1540763282,3,45
S5PIBIH17G,1540763282,3,69
Q12O4W7G2T,1540763281,3,37
12BVT60R9X,1540763282,3,44
A4QJUH2060,1540763283,3,76
V2FDN456R9,1540763280,3,67
7B55ZP4AMH,1540763284,3,36
TXJE6WDKRU,1540763281,3,59
43Q2S9ZTNH,1540763281,3,66
3P3EEC963F,1540763280,3,51
1HTB15BF7S,1540763283,3,73
H78H8ET93Z,1540763280,3,51
U908LT7CNW,1540763280,3,48
D1L6Y4UWB7,1540763284,3,61
L74L3988H1,1540763280,3,58
N0BOUUOZBA,1540763284,3,55
47T1UUQRYQ,1540763282,3,50
609H9A8L4H,1540763281,3,99
704R1T9IB7,1540763284,3,58
25DIKBGJKT,1540763283,3,52
UK6D4RQ85F,1540763282,3,52
PIZY3BTWRV,1540763281,3,64
8J7L74C9N0,1540763283,3,78
77CK62NV0Y,1540763283,3,65
8N66IZ5J4I,1540763283,3,56
Y3R23R949S,1540763281,3,55
8BMJ9WQ779,1540763280,3,58
Y59XCOTAI1,1540763281,3,66
68V95C7Y4J,1540763283,3,60
78M8Y1O005,1540763281,3,64
9I60985J72,1540763281,3,61
VWV7992WO4,1540763283,3,75
RN4G9TQ244,1540763284,3,45
7W1TR8KTCU,1540763280,3,70
K3V20TCXR5,1540763282,3,72
5WYZMN8HZ5,1540763284,3,71
68F3EC0578,1540763284,3,70
EYDN928H0F,1540763284,3,96
40O3PU5OUC,1540763281,3,52
RECE9K21F5,1540763581,3,63
Y0N0YOQ887,1540763584,3,66
S5PIBIH17G,1540763581,3,40
Q12O4W7G2T,1540763582,3,72
12BVT60R9X,1540763581,3,99
A4QJUH2060,1540763582,3,63
V2FDN456R9,1540763581,3,57
7B55ZP4AMH,1540763584,3,38
TXJE6WDKRU,1540763583,3,65
43Q2S9ZTNH,1540763582,3,63
3P3EEC963F,1540763582,3,66
1HTB15BF7S,1540763580,3,52
H78H8ET93Z,1540763582,3,53
U908LT7CNW,1540763580,3,60
D1L6Y4UWB7,1540763582,3,69
L74L3988H1,1540763580,3,97
N0BOUUOZBA,1540763581,3,53
47T1UUQRYQ,1540763583,3,68
609H9A8L4H,1540763580,3,62
704R1T9IB7,1540763584,3,74
25DIKBGJKT,1540763581,3,64
UK6D4RQ85F,1540763582,3,97
PIZY3BTWRV,1540763583,3,69
8J7L74C9N0,1540763584,3,69
77CK62NV0Y,1540763583,3,65
8N66IZ5J4I,1540763581,3,51
Y3R23R949S,1540763580,3,49
8BMJ9WQ779,1540763583,3,51
Y59XCOTAI1,1540763582,3,55
68V95C7Y4J,1540763581,3,48
78M8Y1O005,1540763582,3,54
9I60985J72,1540763581,3,75
VWV7992WO4,1540763581,3,69
RN4G9TQ244,1540763582,3,63
7W1TR8KTCU,1540763584,3,52
K3V20TCXR5,1540763584,3,59
5WYZMN8HZ5,1540763581,3,95
68F3EC0578,1540763584,3,57
EYDN928H0F,1540763584,3,83
40O3PU5OUC,1540763584,3,47
RECE9K21F5,1540763880,3,65
Y0N0YOQ887,1540763882,3,61
S5PIBIH17G,1540763883,3,98
Q12O4W7G2T,1540763884,3,71
12BVT60R9X,1540763881,3,46
A4QJUH2060,1540763882,3,76
V2FDN456R9,1540763881,3,71
7B55ZP4AMH,1540763880,3,85
TXJE6WDKRU,1540763883,3,64
43Q2S9ZTNH,1540763882,3,51
3P3EEC963F,1540763883,3,70
1HTB15BF7S,1540763880,3,67
H78H8ET93Z,1540763884,3,61
U908LT7CNW,1540763881,3,64
D1L6Y4UWB7,1540763880,3,63
L74L3988H1,1540763880,3,62
N0BOUUOZBA,1540763882,3,63
47T1UUQRYQ,1540763884,3,51
609H9A8L4H,1540763880,3,62
704R1T9IB7,1540763884,3,62
25DIKBGJKT,1540763880,3,63
UK6D4RQ85F,1540763880,3,96
PIZY3BTWRV,1540763880,3,51
8J7L74C9N0,1540763884,3,72
77CK62NV0Y,1540763881,3,57
8N66IZ5J4I,1540763880,3,39
Y3R23R949S,1540763882,3,67
8BMJ9WQ779,1540763882,3,71
Y59XCOTAI1,1540763883,3,59
68V95C7Y4J,1540763883,3,62
78M8Y1O005,1540763882,3,66
9I60985J72,1540763880,3,47
VWV7992WO4,1540763882,3,71
RN4G9TQ244,1540763884,3,39
7W1TR8KTCU,1540763881,3,62
K3V20TCXR5,1540763880,3,61
5WYZMN8HZ5,1540763882,3,99
68F3EC0578,1540763882,3,72
EYDN928H0F,1540763880,3,74
40O3PU5OUC,1540763883,3,89
RECE9K21F5,1540764180,3,69
Y0N0YOQ887,1540764180,3,60
S5PIBIH17G,1540764183,3,50
Q12O4W7G2T,1540764180,3,51
12BVT60R9X,1540764181,3,36
A4QJUH2060,1540764180,3,53
V2FDN456R9,1540764183,3,78
7B55ZP4AMH,1540764180,3,60
TXJE6WDKRU,1540764181,3,59
43Q2S9ZTNH,1540764180,3,53
3P3EEC963F,1540764182,3,65
1HTB15BF7S,1540764182,3,80
H78H8ET93Z,1540764184,3,68
U908LT7CNW,1540764184,3,53
D1L6Y4UWB7,1540764180,3,95
L74L3988H1,1540764181,3,73
N0BOUUOZBA,1540764183,3,54
47T1UUQRYQ,1540764183,3,66
609H9A8L4H,1540764182,3,54
704R1T9IB7,1540764182,3,53
25DIKBGJKT,1540764182,3,59
UK6D4RQ85F,1540764183,3,64
PIZY3BTWRV,1540764184,3,74
8J7L74C9N0,1540764180,3,68
77CK62NV0Y,1540764181,3,63
8N66IZ5J4I,1540764183,3,63
Y3R23R949S,1540764181,3,66
8BMJ9WQ779,1540764183,3,76
Y59XCOTAI1,1540764182,3,82
68V95C7Y4J,1540764181,3,100
78M8Y1O005,1540764180,3,88
9I60985J72,1540764184,3,60
VWV7992WO4,1540764180,3,63
RN4G9TQ244,1540764183,3,57
7W1TR8KTCU,1540764180,3,98
K3V20TCXR5,1540764184,3,45
5WYZMN8HZ5,1540764182,3,47
68F3EC0578,1540764182,3,41
EYDN928H0F,1540764183,3,68
40O3PU5OUC,1540764181,3,44
RECE9K21F5,1540764480,3,39
Y0N0YOQ887,1540764482,3,57
S5PIBIH17G,1540764484,3,100
Q12O4W7G2T,1540764480,3,43
12BVT60R9X,1540764482,3,62
A4QJUH2060,1540764480,3,71
V2FDN456R9,1540764484,3,37
7B55ZP4AMH,1540764484,3,65
TXJE6WDKRU,1540764481,3,55
43Q2S9ZTNH,1540764484,3,94
3P3EEC963F,1540764482,3,66
1HTB15BF7S,1540764483,3,67
H78H8ET93Z,1540764480,3,55
U908LT7CNW,1540764481,3,82
D1L6Y4UWB7,1540764484,3,41
L74L3988H1,1540764481,3,64
N0BOUUOZBA,1540764481,3,77
47T1UUQRYQ,1540764483,3,56
609H9A8L4H,1540764483,3,62
704R1T9IB7,1540764482,3,59
25DIKBGJKT,1540764481,3,63
UK6D4RQ85F,1540764483,3,58
PIZY3BTWRV,1540764483,3,56
8J7L74C9N0,1540764480,3,42
77CK62NV0Y,1540764482,3,54
8N66IZ5J4I,1540764484,3,48
Y3R23R949S,1540764480,3,62
8BMJ9WQ779,1540764482,3,38
Y59XCOTAI1,1540764482,3,32
68V95C7Y4J,1540764481,3,61
78M8Y1O005,1540764484,3,85
9I60985J72,1540764480,3,47
VWV7992WO4,1540764484,3,45
RN4G9TQ244,1540764482,3,54
7W1TR8KTCU,1540764484,3,47
K3V20TCXR5,1540764484,3,53
5WYZMN8HZ5,1540764483,3,67
68F3EC0578,1540764483,3,66
EYDN928H0F,1540764484,3,61
40O3PU5OUC,1540764480,3,82
RECE9K21F5,1540764780,3,63
Y0N0YOQ887,1540764784,3,47
S5PIBIH17G,1540764781,3,41
Q12O4W7G2T,1540764780,3,55
12BVT60R9X,1540764780,3,44
A4QJUH2060,1540764782,3,76
V2FDN456R9,1540764784,3,62
7B55ZP4AMH,1540764780,3,56
TXJE6WDKRU,1540764784,3,57
43Q2S9ZTNH,1540764781,3,63
3P3EEC963F,1540764782,3,63
1HTB15BF7S,1540764781,3,81
H78H8ET93Z,1540764780,3,62
U908LT7CNW,1540764784,3,41
D1L6Y4UWB7,1540764780,3,38
L74L3988H1,1540764783,3,24
N0BOUUOZBA,1540764780,3,94
47T1UUQRYQ,1540764780,3,46
609H9A8L4H,1540764782,3,69
704R1T9IB7,1540764780,3,96
25DIKBGJKT,1540764781,3,98
UK6D4RQ85F,1540764781,3,53
PIZY3BTWRV,1540764780,3,57
8J7L74C9N0,1540764782,3,95
77CK62NV0Y,1540764782,3,59
8N66IZ5J4I,1540764784,3,77
Y3R23R949S,1540764782,3,62
8BMJ9WQ779,1540764783,3,52
Y59XCOTAI1,1540764781,3,78
68V95C7Y4J,1540764782,3,57
78M8Y1O005,1540764783,3,61
9I60985J72,1540764782,3,65
VWV7992WO4,1540764784,3,54
RN4G9TQ244,1540764784,3,50
7W1TR8KTCU,1540764780,3,61
K3V20TCXR5,1540764780,3,42
5WYZMN8HZ5,1540764782,3,39
68F3EC0578,1540764781,3,73
EYDN928H0F,1540764783,3,86
40O3PU5OUC,1540764782,3,51
RECE9K21F5,1540765084,3,60
Y0N0YOQ887,1540765083,3,44
S5PIBIH17G,1540765080,3,79
Q12O4W7G2T,1540765083,3,49
12BVT60R9X,1540765083,3,38
A4QJUH2060,1540765084,3,42
V2FDN456R9,1540765081,3,73
7B55ZP4AMH,1540765084,3,40
TXJE6WDKRU,1540765082,3,81
43Q2S9ZTNH,1540765082,3,66
3P3EEC963F,1540765083,3,63
1HTB15BF7S,1540765080,3,36
H78H8ET93Z,1540765081,3,33
U908LT7CNW,1540765084,3,60
D1L6Y4UWB7,1540765080,3,57
L74L3988H1,1540765081,3,57
N0BOUUOZBA,1540765084,3,47
47T1UUQRYQ,1540765084,3,62
609H9A8L4H,1540765082,3,53
704R1T9IB7,1540765084,3,49
25DIKBGJKT,1540765084,3,98
UK6D4RQ85F,1540765084,3,51
PIZY3BTWRV,1540765082,3,67
8J7L74C9N0,1540765083,3,44
77CK62NV0Y,1540765083,3,63
8N66IZ5J4I,1540765080,3,57
Y3R23R949S,1540765083,3,45
8BMJ9WQ779,1540765081,3,68
Y59XCOTAI1,1540765081,3,63
68V95C7Y4J,1540765080,3,41
78M8Y1O005,1540765082,3,68
9I60985J72,1540765082,3,39
VWV7992WO4,1540765083,3,72
RN4G9TQ244,1540765083,3,47
7W1TR8KTCU,1540765084,3,100
K3V20TCXR5,1540765084,3,55
5WYZMN8HZ5,1540765080,3,56
68F3EC0578,1540765081,3,46
EYDN928H0F,1540765080,3,54
40O3PU5OUC,1540765080,3,71
RECE9K21F5,1540765382,3,65
Y0N0YOQ887,1540765384,3,42
S5PIBIH17G,1540765382,3,63
Q12O4W7G2T,1540765381,3,57
12BVT60R9X,1540765383,3,76
A4QJUH2060,1540765381,3,58
V2FDN456R9,1540765384,3,39
7B55ZP4AMH,1540765381,3,63
TXJE6WDKRU,1540765382,3,56
43Q2S9ZTNH,1540765380,3,100
3P3EEC963F,1540765382,3,59
1HTB15BF7S,1540765384,3,85
H78H8ET93Z,1540765382,3,47
U908LT7CNW,1540765380,3,49
D1L6Y4UWB7,1540765384,3,67
L74L3988H1,1540765381,3,99
N0BOUUOZBA,1540765383,3,61
47T1UUQRYQ,1540765383,3,56
609H9A8L4H,1540765380,3,61
704R1T9IB7,1540765383,3,46
25DIKBGJKT,1540765381,3,57
UK6D4RQ85F,1540765384,3,81
PIZY3BTWRV,1540765384,3,46
8J7L74C9N0,1540765384,3,80
77CK62NV0Y,1540765384,3,62
8N66IZ5J4I,1540765383,3,100
Y3R23R949S,1540765381,3,75
8BMJ9WQ779,1540765381,3,65
Y59XCOTAI1,1540765381,3,50
68V95C7Y4J,1540765384,3,57
78M8Y1O005,1540765380,3,86
9I60985J72,1540765383,3,66
VWV7992WO4,1540765382,3,45
RN4G9TQ244,1540765380,3,57
7W1TR8KTCU,1540765382,3,59
K3V20TCXR5,1540765381,3,75
5WYZMN8HZ5,1540765380,3,73
68F3EC0578,1540765384,3,62
EYDN928H0F,1540765381,3,68
40O3PU5OUC,1540765380,3,63
RECE9K21F5,1540765683,3,53
Y0N0YOQ887,1540765680,3,62
S5PIBIH17G,1540765681,3,46
Q12O4W7G2T,1540765682,3,73
12BVT60R9X,1540765684,3,52
A4QJUH2060,1540765682,3,71
V2FDN456R9,1540765683,3,49
7B55ZP4AMH,1540765683,3,86
TXJE6WDKRU,1540765681,3,98
43Q2S9ZTNH,1540765684,3,74
3P3EEC963F,1540765682,3,65
1HTB15BF7S,1540765683,3,39
H78H8ET93Z,1540765682,3,44
U908LT7CNW,1540765682,3,27
D1L6Y4UWB7,1540765682,3,96
L74L3988H1,1540765681,3,32
N0BOUUOZBA,1540765683,3,63
47T1UUQRYQ,1540765680,3,77
609H9A8L4H,1540765683,3,57
704R1T9IB7,1540765683,3,58
25DIKBGJKT,1540765680,3,41
UK6D4RQ85F,1540765680,3,24
PIZY3BTWRV,1540765680,3,66
8J7L74C9N0,1540765683,3,46
77CK62NV0Y,1540765681,3,64
8N66IZ5J4I,1540765680,3,53
Y3R23R949S,1540765681,3,77
8BMJ9WQ779,1540765681,3,53
Y59XCOTAI1,1540765682,3,79
68V95C7Y4J,1540765684,3,58
78M8Y1O005,1540765681,3,87
9I60985J72,1540765684,3,73
VWV7992WO4,1540765683,3,68
RN4G9TQ244,1540765681,3,99
7W1TR8KTCU,1540765683,3,64
K3V20TCXR5,1540765683,3,95
5WYZMN8HZ5,1540765684,3,95
68F3EC0578,1540765681,3,68
EYDN928H0F,1540765680,3,76
40O3PU5OUC,1540765681,3,71
RECE9K21F5,1540765983,3,57
Y0N0YOQ887,1540765984,3,40
S5PIBIH17G,1540765983,3,59
Q12O4W7G2T,1540765980,3,59
12BVT60R9X,1540765983,3,57
A4QJUH2060,1540765983,3,71
V2FDN456R9,1540765983,3,56
7B55ZP4AMH,1540765982,3,63
TXJE6WDKRU,1540765980,3,58
43Q2S9ZTNH,1540765983,3,71
3P3EEC963F,1540765982,3,76
1HTB15BF7S,1540765984,3,74
H78H8ET93Z,1540765983,3,73
U908LT7CNW,1540765983,3,67
D1L6Y4UWB7,1540765983,3,71
L74L3988H1,1540765980,3,51
N0BOUUOZBA,1540765981,3,76
47T1UUQRYQ,1540765981,3,56
609H9A8L4H,1540765981,3,99
704R1T9IB7,1540765980,3,50
25DIKBGJKT,1540765980,3,48
UK6D4RQ85F,1540765980,3,62
PIZY3BTWRV,1540765983,3,57
8J7L74C9N0,1540765980,3,62
77CK62NV0Y,1540765980,3,75
8N66IZ5J4I,1540765981,3,52
Y3R23R949S,1540765981,3,63
8BMJ9WQ779,1540765984,3,73
Y59XCOTAI1,1540765982,3,63
68V95C7Y4J,1540765981,3,71
78M8Y1O005,1540765983,3,59
9I60985J72,1540765982,3,70
VWV7992WO4,1540765982,3,55
RN4G9TQ244,1540765980,3,43
7W1TR8KTCU,1540765984,3,48
K3V20TCXR5,1540765980,3,50
5WYZMN8HZ5,1540765981,3,67
68F3EC0578,1540765982,3,60
EYDN928H0F,1540765980,3,50
40O3PU5OUC,1540765981,3,70
RECE9K21F5,1540766282,3,78
Y0N0YOQ887,1540766283,3,63
S5PIBIH17G,1540766281,3,65
Q12O4W7G2T,1540766282,3,65
12BVT60R9X,1540766281,3,51
A4QJUH2060,1540766281,3,74
V2FDN456R9,1540766282,3,69
7B55ZP4AMH,1540766283,3,60
TXJE6WDKRU,1540766281,3,64
43Q2S9ZTNH,1540766281,3,54
3P3EEC963F,1540766282,3,52
1HTB15BF7S,1540766284,3,47
H78H8ET93Z,1540766280,3,63
U908LT7CNW,1540766282,3,48
D1L6Y4UWB7,1540766282,3,61
L74L3988H1,1540766283,3,58
N0BOUUOZBA,1540766282,3,81
47T1UUQRYQ,1540766281,3,37
609H9A8L4H,1540766281,3,68
704R1T9IB7,1540766283,3,48
25DIKBGJKT,1540766283,3,82
UK6D4RQ85F,1540766281,3,46
PIZY3BTWRV,1540766281,3,95
8J7L74C9N0,1540766283,3,65
77CK62NV0Y,1540766282,3,72
8N66IZ5J4I,1540766284,3,76
Y3R23R949S,1540766281,3,72
8BMJ9WQ779,1540766284,3,44
Y59XCOTAI1,1540766280,3,57
68V95C7Y4J,1540766280,3,64
78M8Y1O005,1540766280,3,57
9I60985J72,1540766283,3,31
VWV7992WO4,1540766283,3,63
RN4G9TQ244,1540766282,3,63
7W1TR8KTCU,1540766284,3,45
K3V20TCXR5,1540766284,3,81
5WYZMN8HZ5,1540766284,3,72
68F3EC0578,1540766284,3,76
EYDN928H0F,1540766283,3,49
40O3PU5OUC,1540766282,3,67
RECE9K21F5,1540766582,3,71
Y0N0YOQ887,1540766583,3,61
S5PIBIH17G,1540766584,3,96
Q12O4W7G2T,1540766582,3,35
12BVT60R9X,1540766582,3,51
A4QJUH2060,1540766581,3,58
V2FDN456R9,1540766582,3,95
7B55ZP4AMH,1540766581,3,69
TXJE6WDKRU,1540766580,3,73
43Q2S9ZTNH,1540766584,3,60
3P3EEC963F,1540766584,3,65
1HTB15BF7S,1540766584,3,49
H78H8ET93Z,1540766582,3,58
U908LT7CNW,1540766581,3,63
D1L6Y4UWB7,1540766582,3,69
L74L3988H1,1540766580,3,58
N0BOUUOZBA,1540766581,3,48
47T1UUQRYQ,1540766582,3,43
609H9A8L4H,1540766582,3,61
704R1T9IB7,1540766584,3,60
25DIKBGJKT,1540766580,3,60
UK6D4RQ85F,1540766582,3,52
PIZY3BTWRV,1540766581,3,79
8J7L74C9N0,1540766584,3,51
77CK62NV0Y,1540766582,3,66
8N66IZ5J4I,1540766582,3,64
Y3R23R949S,1540766583,3,61
8BMJ9WQ779,1540766581,3,75
Y59XCOTAI1,1540766580,3,65
68V95C7Y4J,1540766581,3,59
78M8Y1O005,1540766583,3,65
9I60985J72,1540766580,3,61
VWV7992WO4,1540766581,3,40
RN4G9TQ244,1540766580,3,46
7W1TR8KTCU,1540766583,3,76
K3V20TCXR5,1540766581,3,64
5WYZMN8HZ5,1540766582,3,66
68F3EC0578,1540766580,3,57
EYDN928H0F,1540766583,3,57
40O3PU5OUC,1540766583,3,45
RECE9K21F5,1540766884,3,65
Y0N0YOQ887,1540766880,3,49
S5PIBIH17G,1540766883,3,79
Q12O4W7G2T,1540766884,3,74
12BVT60R9X,1540766881,3,53
A4QJUH2060,1540766881,3,83
V2FDN456R9,1540766881,3,58
7B55ZP4AMH,1540766884,3,60
TXJE6WDKRU,1540766883,3,87
43Q2S9ZTNH,1540766883,3,54
3P3EEC963F,1540766882,3,67
1HTB15BF7S,1540766882,3,33
H78H8ET93Z,1540766884,3,60
U908LT7CNW,1540766881,3,58
D1L6Y4UWB7,1540766883,3,93
L74L3988H1,1540766882,3,75
N0BOUUOZBA,1540766882,3,62
47T1UUQRYQ,1540766884,3,63
609H9A8L4H,1540766880,3,59
704R1T9IB7,1540766883,3,63
25DIKBGJKT,1540766881,3,61
UK6D4RQ85F,1540766884,3,55
PIZY3BTWRV,1540766883,3,64
8J7L74C9N0,1540766881,3,64
77CK62NV0Y,1540766881,3,74
8N66IZ5J4I,1540766881,3,61
Y3R23R949S,1540766884,3,47
8BMJ9WQ779,1540766884,3,57
Y59XCOTAI1,1540766884,3,46
68V95C7Y4J,1540766883,3,28
78M8Y1O005,1540766882,3,40
9I60985J72,1540766881,3,43
VWV7992WO4,1540766883,3,58
RN4G9TQ244,1540766883,3,69
7W1TR8KTCU,1540766884,3,69
K3V20TCXR5,1540766882,3,50
5WYZMN8HZ5,1540766883,3,44
68F3EC0578,1540766884,3,95
EYDN928H0F,1540766881,3,62
40O3PU5OUC,1540766882,3,69
RECE9K21F5,1540767184,3,73
Y0N0YOQ887,1540767182,3,74
S5PIBIH17G,1540767182,3,48
Q12O4W7G2T,1540767182,3,52
12BVT60R9X,1540767180,3,41
A4QJUH2060,1540767182,3,42
V2FDN456R9,1540767184,3,44
7B55ZP4AMH,1540767181,3,52
TXJE6WDKRU,1540767182,3,47
43Q2S9ZTNH,1540767181,3,58
3P3EEC963F,1540767182,3,69
1HTB15BF7S,1540767181,3,59
H78H8ET93Z,1540767181,3,59
U908LT7CNW,1540767184,3,61
D1L6Y4UWB7,1540767182,3,99
L74L3988H1,1540767180,3,74
N0BOUUOZBA,1540767184,3,50
47T1UUQRYQ,1540767181,3,99
609H9A8L4H,1540767182,3,94
704R1T9IB7,1540767180,3,97
25DIKBGJKT,1540767181,3,42
UK6D4RQ85F,1540767184,3,75
PIZY3BTWRV,1540767182,3,96
8J7L74C9N0,1540767180,3,64
77CK62NV0Y,1540767184,3,59
8N66IZ5J4I,1540767183,3,49
Y3R23R949S,1540767182,3,73
8BMJ9WQ779,1540767180,3,62
Y59XCOTAI1,1540767182,3,54
68V95C7Y4J,1540767183,3,63
78M8Y1O005,1540767183,3,50
9I60985J72,1540767180,3,56
VWV7992WO4,1540767182,3,96
RN4G9TQ244,1540767182,3,52
7W1TR8KTCU,1540767183,3,57
K3V20TCXR5,1540767181,3,50
5WYZMN8HZ5,1540767180,3,59
68F3EC0578,1540767183,3,99
EYDN928H0F,1540767180,3,66
40O3PU5OUC,1540767180,3,78
RECE9K21F5,1540767482,3,57
Y0N0YOQ887,1540767480,3,55
S5PIBIH17G,1540767484,3,35
Q12O4W7G2T,1540767482,3,51
12BVT60R9X,1540767481,3,30
A4QJUH2060,1540767480,3,68
V2FDN456R9,1540767483,3,96
7B55ZP4AMH,1540767484,3,52
TXJE6WDKRU,1540767482,3,39
43Q2S9ZTNH,1540767480,3,58
3P3EEC963F,1540767484,3,54
1HTB15BF7S,1540767484,3,69
H78H8ET93Z,1540767482,3,45
U908LT7CNW,1540767482,3,85
D1L6Y4UWB7,1540767484,3,40
L74L3988H1,1540767484,3,73
N0BOUUOZBA,1540767480,3,52
47T1UUQRYQ,1540767482,3,76
609H9A8L4H,1540767481,3,58
704R1T9IB7,1540767484,3,58
25DIKBGJKT,1540767480,3,76
UK6D4RQ85F,1540767483,3,61
PIZY3BTWRV,1540767483,3,61
8J7L74C9N0,1540767484,3,45
77CK62NV0Y,1540767482,3,95
8N66IZ5J4I,1540767484,3,59
Y3R23R949S,1540767482,3,57
8BMJ9WQ779,1540767483,3,61
Y59XCOTAI1,1540767482,3,44
68V95C7Y4J,1540767482,3,83
78M8Y1O005,1540767484,3,57
9I60985J72,1540767484,3,70
VWV7992WO4,1540767481,3,82
RN4G9TQ244,1540767483,3,52
7W1TR8KTCU,1540767480,3,41
K3V20TCXR5,1540767483,3,74
5WYZMN8HZ5,1540767481,3,49
68F3EC0578,1540767480,3,69
EYDN928H0F,1540767480,3,33
40O3PU5OUC,1540767484,3,75
RECE9K21F5,1540767784,3,41
Y0N0YOQ887,1540767783,3,89
S5PIBIH17G,1540767781,3,58
Q12O4W7G2T,1540767784,3,98
12BVT60R9X,1540767784,3,68
A4QJUH2060,1540767780,3,44
V2FDN456R9,1540767783,3,49
7B55ZP4AMH,1540767781,3,46
TXJE6WDKRU,1540767781,3,65
43Q2S9ZTNH,1540767783,3,47
3P3EEC963F,1540767781,3,51
1HTB15BF7S,1540767781,3,50
H78H8ET93Z,1540767784,3,55
U908LT7CNW,1540767780,3,69
D1L6Y4UWB7,1540767781,3,65
L74L3988H1,1540767781,3,72
N0BOUUOZBA,1540767780,3,48
47T1UUQRYQ,1540767781,3,55
609H9A8L4H,1540767782,3,60
704R1T9IB7,1540767783,3,55
25DIKBGJKT,1540767780,3,72
UK6D4RQ85F,1540767780,3,73
PIZY3BTWRV,1540767784,3,35
8J7L74C9N0,1540767783,3,68
77CK62NV0Y,1540767784,3,68
8N66IZ5J4I,1540767780,3,77
Y3R23R949S,1540767783,3,72
8BMJ9WQ779,1540767780,3,61
Y59XCOTAI1,1540767783,3,48
68V95C7Y4J,1540767784,3,70
78M8Y1O005,1540767780,3,68
9I60985J72,1540767782,3,72
VWV7992WO4,1540767782,3,47
RN4G9TQ244,1540767780,3,73
7W1TR8KTCU,1540767784,3,55
K3V20TCXR5,1540767783,3,55
5WYZMN8HZ5,1540767784,3,61
68F3EC0578,1540767782,3,49
EYDN928H0F,1540767782,3,48
40O3PU5OUC,1540767784,3,57
RECE9K21F5,1540768084,3,62
Y0N0YOQ887,1540768080,3,62
S5PIBIH17G,1540768084,3,70
Q12O4W7G2T,1540768084,3,52
12BVT60R9X,1540768081,3,57
A4QJUH2060,1540768082,3,73
V2FDN456R9,1540768083,3,49
7B55ZP4AMH,1540768082,3,59
TXJE6WDKRU,1540768082,3,41
43Q2S9ZTNH,1540768083,3,63
3P3EEC963F,1540768081,3,50
1HTB15BF7S,1540768081,3,58
H78H8ET93Z,1540768084,3,49
U908LT7CNW,1540768083,3,67
D1L6Y4UWB7,1540768081,3,64
L74L3988H1,1540768084,3,61
N0BOUUOZBA,1540768080,3,70
47T1UUQRYQ,1540768084,3,41
609H9A8L4H,1540768081,3,60
704R1T9IB7,1540768081,3,61
25DIKBGJKT,1540768083,3,71
UK6D4RQ85F,1540768082,3,56
PIZY3BTWRV,1540768083,3,68
8J7L74C9N0,1540768081,3,58
77CK62NV0Y,1540768080,3,42
8N66IZ5J4I,1540768083,3,44
Y3R23R949S,1540768084,3,59
8BMJ9WQ779,1540768084,3,60
Y59XCOTAI1,1540768080,3,94
68V95C7Y4J,1540768082,3,77
78M8Y1O005,1540768082,3,69
9I60985J72,1540768080,3,57
VWV7992WO4,1540768080,3,54
RN4G9TQ244,1540768082,3,83
7W1TR8KTCU,1540768080,3,81
K3V20TCXR5,1540768083,3,60
5WYZMN8HZ5,1540768080,3,62
68F3EC0578,1540768084,3,67
EYDN928H0F,1540768081,3,95
40O3PU5OUC,1540768082,3,67
RECE9K21F5,1540768381,3,68
Y0N0YOQ887,1540768380,3,51
S5PIBIH17G,1540768380,3,59
Q12O4W7G2T,1540768381,3,45
12BVT60R9X,1540768384,3,66
A4QJUH2060,1540768383,3,44
V2FDN456R9,1540768380,3,63
7B55ZP4AMH,1540768380,3,79
TXJE6WDKRU,1540768380,3,81
43Q2S9ZTNH,1540768380,3,96
3P3EEC963F,1540768383,3,53
1HTB15BF7S,1540768380,3,58
H78H8ET93Z,1540768380,3,34
U908LT7CNW,1540768383,3,65
D1L6Y4UWB7,1540768381,3,62
L74L3988H1,1540768380,3,82
N0BOUUOZBA,1540768380,3,83
47T1UUQRYQ,1540768382,3,59
609H9A8L4H,1540768382,3,48
704R1T9IB7,1540768384,3,56
25DIKBGJKT,1540768380,3,73
UK6D4RQ85F,1540768384,3,66
PIZY3BTWRV,1540768382,3,80
8J7L74C9N0,1540768384,3,61
77CK62NV0Y,1540768384,3,94
8N66IZ5J4I,1540768383,3,50
Y3R23R949S,1540768384,3,73
8BMJ9WQ779,1540768384,3,94
Y59XCOTAI1,1540768381,3,67
